DHI_SolarCast,DNI_SolarCast,EBH_SolarCast,GHI_SolarCast
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,0,0,22
130,0,0,130
228,0,0,228
206,0,0,206
476,122,104,580
319,633,560,878
406,82,73,479
254,7,5,259
283,429,313,596
322,187,97,419
173,43,20,194
57,27,3,60
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20,0,0,20
133,180,72,206
124,772,407,531
142,867,602,744
364,511,409,773
371,552,491,862
247,785,699,946
363,446,366,729
247,340,258,505
149,0,0,149
100,0,0,100
26,0,0,26
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
24,0,0,24
177,23,9,186
296,229,120,416
447,110,77,524
497,215,176,673
601,50,44,645
511,0,0,511
279,0,0,279
181,0,0,181
103,0,0,103
70,0,0,70
21,0,0,21
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
24,0,0,24
169,1,0,169
285,204,118,403
227,654,458,686
336,549,448,784
292,679,604,896
399,142,128,527
355,156,132,487
127,0,0,127
221,0,0,221
182,0,0,182
55,0,0,55
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,0,0,23
150,5,3,153
244,366,191,435
258,580,400,658
368,489,405,773
334,625,556,890
311,558,503,814
439,0,0,439
147,0,0,147
225,0,0,225
130,0,0,130
58,2,0,59
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,2,0,29
175,101,29,204
333,15,9,342
417,8,5,422
490,17,14,504
437,0,0,437
416,0,0,416
343,0,0,343
291,0,0,291
242,0,0,242
164,0,0,164
43,0,0,43
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,0,0,38
171,0,0,171
215,0,0,215
177,0,0,177
283,0,0,283
329,1,0,329
580,30,27,608
495,64,51,547
355,35,28,383
285,342,185,469
200,151,55,255
53,41,11,64
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15,0,0,15
138,0,0,138
307,0,0,307
352,0,0,352
220,0,0,220
312,0,0,312
259,0,0,259
288,0,0,288
244,1,1,244
298,66,38,337
102,3,0,102
44,163,23,67
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,0,0,38
163,147,58,221
292,240,123,415
346,211,140,486
416,0,0,416
380,0,0,380
398,0,0,398
250,2,2,252
386,239,170,556
289,108,68,357
123,0,0,123
54,0,0,54
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16,0,0,16
145,127,51,196
272,345,175,447
384,167,110,495
318,0,0,318
491,0,0,491
601,56,51,651
551,21,19,570
287,0,0,287
283,0,0,283
186,0,0,186
44,0,0,44
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,47,8,38
149,164,60,210
186,609,319,505
196,773,542,738
236,796,658,894
304,726,650,955
254,813,736,990
229,812,694,922
235,728,530,765
181,675,392,573
166,358,141,308
59,175,28,87
2,3,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1,0,0
39,74,10,49
161,231,76,238
138,733,391,529
239,678,463,702
424,405,336,761
287,728,656,942
318,610,557,875
347,94,77,423
399,224,158,557
313,293,162,475
147,277,116,263
46,1,0,47
2,1,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,0,0,32
111,261,104,215
112,821,428,539
152,855,596,748
231,778,640,872
529,261,233,762
551,62,56,606
218,26,23,241
79,0,0,79
194,1,1,195
191,219,69,259
58,150,31,88
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,158,26,52
163,181,54,217
258,334,164,421
277,522,384,661
174,894,739,913
271,761,686,958
408,522,477,885
560,135,117,677
477,121,85,562
230,564,317,548
189,212,82,271
54,248,44,98
2,1,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,59,10,45
178,135,42,220
294,30,12,306
254,0,0,254
403,175,152,556
384,530,481,865
200,873,799,999
304,670,573,876
369,375,274,643
138,800,462,600
137,517,199,336
51,284,51,102
2,3,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1,0,0
26,195,30,57
74,682,215,289
110,831,432,541
424,163,101,525
564,24,20,583
511,272,250,761
561,217,199,760
294,675,576,870
185,126,104,289
244,1,0,244
228,60,20,248
73,19,5,78
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,21
128,0,0,128
249,0,0,249
169,0,0,169
349,0,0,349
377,0,0,377
455,0,0,455
236,0,0,236
214,1,1,214
322,71,43,365
212,15,4,216
72,48,8,81
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,0,0,5
60,0,0,60
291,0,0,291
372,0,0,372
361,0,0,361
175,0,0,175
212,1,1,213
423,60,52,475
328,7,4,333
280,7,4,284
180,256,97,277
75,19,5,80
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,0,0,22
163,67,27,189
300,213,107,407
384,167,126,510
397,415,353,750
526,164,145,671
572,136,125,696
501,258,223,725
431,82,63,494
350,19,13,363
224,45,13,237
76,22,6,83
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34,2,0,35
137,301,109,246
290,103,41,331
419,17,12,431
471,89,74,545
291,0,0,291
275,94,86,361
420,219,194,614
447,84,61,508
347,159,85,432
136,69,35,171
48,31,3,51
2,16,1,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
40,0,0,40
143,9,3,146
156,0,0,156
242,0,0,242
333,188,166,499
460,344,311,772
511,95,87,598
493,294,254,747
258,72,60,318
262,46,23,285
175,409,143,318
45,365,69,115
3,12,1,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,0,0,26
145,2,1,146
310,174,91,401
431,19,13,444
369,488,415,783
370,584,535,906
420,498,461,881
341,105,96,437
296,0,0,296
256,99,50,306
186,49,25,211
67,0,0,67
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1,0,0
37,85,12,49
144,278,100,244
148,332,158,306
165,0,0,165
465,58,52,516
375,566,520,895
260,73,69,329
86,0,0,86
69,0,0,69
96,0,0,96
91,0,0,91
35,0,0,35
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16,0,0,16
96,1,0,97
261,271,161,422
243,421,284,527
273,229,203,476
537,160,144,680
222,0,0,222
140,0,0,140
112,0,0,112
88,0,0,88
91,0,0,91
45,0,0,45
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,0,0,26
130,0,0,130
256,0,0,256
236,0,0,236
92,0,0,92
176,0,0,176
122,0,0,122
82,0,0,82
67,0,0,67
125,0,0,125
120,0,0,120
25,0,0,25
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20,0,0,20
95,0,0,95
213,0,0,213
437,0,0,437
413,0,0,413
275,7,6,282
216,392,368,584
199,0,0,199
375,0,0,375
269,0,0,269
152,0,0,152
47,0,0,47
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30,41,7,37
177,155,47,223
352,29,14,366
295,532,389,685
333,102,80,412
495,0,0,495
411,0,0,411
103,0,0,103
93,0,0,93
147,0,0,147
145,0,0,145
74,0,0,74
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,0,0,32
141,1,0,141
334,35,18,352
418,13,9,427
296,0,0,296
196,1,1,197
560,117,109,669
281,34,32,313
249,0,0,249
228,0,0,228
220,2,0,220
70,112,19,89
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12,0,0,12
101,217,88,189
286,297,159,445
157,844,612,769
285,157,123,408
269,0,0,269
201,0,0,201
539,0,0,539
495,21,15,510
257,10,7,264
158,0,0,158
71,29,5,76
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30,0,0,30
162,0,0,162
316,0,0,316
467,46,36,503
407,456,394,801
536,252,231,767
510,331,313,823
599,126,113,711
545,34,27,572
411,51,29,440
228,22,10,237
73,135,24,96
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,73,12,44
131,381,132,263
248,289,156,404
335,341,234,568
503,0,0,503
437,90,85,522
571,55,52,623
551,7,7,557
450,152,120,570
358,98,61,419
198,0,0,198
68,0,0,68
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,0,0,37
172,2,1,173
226,414,247,473
131,916,659,790
382,537,457,838
494,400,372,866
552,81,77,628
626,54,48,675
428,50,40,468
197,247,129,326
115,645,257,373
54,295,61,116
3,8,1,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,176,30,52
76,706,229,304
98,888,480,577
107,974,706,813
113,1017,874,987
217,875,818,1035
116,1039,983,1100
114,1024,914,1028
107,992,770,877
164,628,407,571
197,294,111,308
66,275,51,117
4,12,1,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,208,36,59
63,787,255,317
78,953,515,593
87,1023,743,829
92,1060,913,1004
98,1072,1005,1102
220,882,835,1055
101,1053,941,1042
344,498,400,745
250,437,274,524
114,660,245,359
49,388,80,129
4,15,1,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,97,17,52
113,518,175,287
125,805,440,565
104,973,708,813
105,1023,883,988
228,848,793,1021
580,122,116,696
309,337,289,599
383,239,201,584
247,176,92,339
118,657,262,380
51,120,29,80
3,17,1,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,103,18,54
90,608,206,297
127,791,432,559
111,951,693,805
192,871,750,942
286,753,707,993
187,914,870,1057
320,658,595,915
428,310,250,677
282,458,265,547
161,114,60,221
61,0,0,61
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19,204,36,55
96,632,201,297
130,776,430,560
100,978,714,813
139,968,838,977
213,880,827,1041
181,935,891,1072
150,962,865,1015
221,775,605,826
192,696,426,617
166,397,179,346
71,0,0,72
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25,185,33,58
72,718,236,308
95,882,482,577
110,955,699,809
124,987,856,980
129,1006,949,1079
248,820,785,1033
174,920,825,999
156,889,701,857
172,755,457,629
102,716,290,392
51,368,75,126
3,14,1,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,181,32,56
67,770,256,323
80,951,520,601
85,1027,754,839
94,1057,920,1013
96,1073,1015,1112
97,1074,1028,1125
142,980,886,1029
132,952,745,878
142,832,508,650
96,757,304,400
66,229,53,119
3,18,2,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,95,17,48
144,372,129,272
126,801,446,572
196,804,583,779
328,652,568,895
477,411,391,868
423,544,520,943
562,215,198,761
476,138,112,588
205,0,0,205
196,2,0,196
71,122,22,92
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
40,3,1,40
133,367,136,270
168,693,383,551
201,788,582,783
473,229,190,663
583,161,153,736
674,42,41,715
602,0,0,602
242,0,0,242
161,0,0,161
152,0,0,152
65,0,0,65
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,0,0,27
170,0,0,170
299,0,0,299
384,29,23,407
563,203,179,741
455,33,31,485
370,0,0,370
354,0,0,354
142,0,0,142
266,52,28,294
202,26,14,216
30,0,0,30
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,3,1,32
156,241,84,240
201,565,322,523
220,737,546,766
477,374,319,796
597,227,219,815
522,322,312,834
449,427,379,828
227,760,601,828
276,330,199,475
142,533,218,360
65,194,43,108
4,6,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30,158,29,58
144,409,136,279
177,657,374,551
131,922,684,815
391,468,398,789
512,345,332,844
405,94,92,497
417,50,43,460
276,28,23,300
327,161,102,429
187,0,0,187
79,7,1,80
4,4,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42,0,0,42
162,82,35,197
233,442,264,498
321,154,98,420
489,108,100,589
523,54,50,573
500,0,0,500
486,0,0,486
489,11,8,497
239,6,4,243
124,0,0,124
48,0,0,48
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34,0,0,34
165,2,1,166
329,171,99,428
420,275,202,622
447,311,285,732
287,506,480,767
417,172,164,582
465,255,230,694
502,129,109,611
326,315,193,519
178,97,38,216
73,29,9,82
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45,2,1,46
125,408,159,284
222,498,284,505
219,711,536,755
105,1003,885,991
381,571,543,924
557,136,131,688
539,181,163,702
413,269,221,634
283,170,108,391
159,0,0,159
65,0,0,65
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18,0,0,18
139,0,0,139
280,0,0,280
479,30,25,504
569,158,139,708
483,410,394,877
534,346,334,868
381,285,267,649
362,1,1,363
320,289,159,479
122,120,64,186
71,23,4,75
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14,0,0,14
119,0,0,119
274,86,56,330
483,133,95,578
549,85,75,624
572,137,132,704
409,504,491,900
498,22,21,519
376,0,0,376
204,0,0,204
191,74,22,213
76,41,12,88
3,2,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,0,0,36
188,1,1,189
355,139,82,437
270,632,486,757
274,743,662,936
423,550,527,950
622,186,182,803
258,8,7,265
404,0,0,404
314,23,12,326
246,13,6,253
74,69,12,86
4,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,0,0,29
114,5,3,116
213,469,277,489
250,541,393,643
398,6,5,403
59,0,0,59
308,0,0,308
172,0,0,172
201,2,1,203
302,310,178,481
191,289,133,323
71,0,0,71
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
46,1,0,47
140,337,139,279
221,545,287,508
424,11,7,432
384,444,410,793
429,426,406,836
354,0,0,354
360,0,0,360
392,25,20,412
252,205,109,362
179,387,161,340
77,60,18,95
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,0,0,29
154,26,12,167
254,430,241,495
398,335,260,658
278,709,634,911
274,759,734,1008
308,714,695,1003
235,808,740,975
177,841,671,848
309,360,228,537
223,169,79,302
77,123,21,97
3,5,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20,0,0,20
63,0,0,63
80,0,0,80
119,0,0,119
219,0,0,219
409,0,0,409
492,0,0,492
518,1,1,519
454,219,164,618
331,85,62,393
184,126,38,222
59,303,59,118
3,15,1,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,0,0,29
127,0,0,127
285,0,0,285
440,2,1,441
537,90,80,617
631,62,61,692
520,29,28,549
552,0,0,552
332,113,83,415
330,56,41,371
188,0,0,188
66,0,0,66
4,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,0,0,23
148,35,16,164
258,18,9,266
475,57,43,518
515,0,0,515
427,0,0,427
356,0,0,356
448,46,40,489
387,27,23,409
254,410,242,496
170,436,176,346
60,239,50,110
3,5,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,161,33,70
83,700,253,336
123,824,475,598
116,940,720,836
150,939,842,992
218,856,831,1049
238,829,810,1048
233,792,733,967
149,108,95,244
268,101,65,333
120,0,0,120
77,36,5,81
3,10,1,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42,4,1,43
127,451,172,299
210,596,343,553
329,523,395,724
338,626,564,902
500,257,248,748
553,71,68,621
416,78,72,488
377,196,161,538
245,0,0,245
175,0,0,175
69,0,0,69
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,0,0,22
60,0,0,60
325,4,3,328
280,552,440,720
250,773,697,947
320,700,679,999
446,142,140,586
136,0,0,136
145,0,0,145
163,0,0,163
120,0,0,120
66,5,0,66
3,3,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45,85,18,63
121,520,195,315
161,731,428,589
178,839,646,824
176,912,824,1000
262,810,788,1050
523,358,354,878
411,3,3,414
102,0,0,102
154,0,0,154
206,37,11,217
68,172,32,100
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,3,0,37
161,123,56,217
324,287,163,488
354,461,349,703
561,23,20,581
467,427,417,884
636,1,1,638
195,0,0,195
122,0,0,122
103,0,0,103
97,0,0,97
43,0,0,43
3,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,21
132,0,0,132
195,0,0,195
376,0,0,376
424,0,0,424
452,0,0,452
245,0,0,245
326,0,0,326
346,0,0,346
366,0,0,366
219,0,0,219
44,0,0,44
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11,0,0,11
45,0,0,45
153,0,0,153
315,0,0,315
439,0,0,439
647,0,0,647
595,19,18,613
324,0,0,324
502,0,0,502
351,0,0,351
141,0,0,141
64,0,0,64
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,0,0,38
185,0,0,185
376,46,31,407
416,23,15,431
119,0,0,119
34,0,0,34
34,0,0,34
32,0,0,32
72,0,0,72
154,0,0,154
126,0,0,126
37,0,0,37
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34,0,0,34
189,0,0,189
339,0,0,339
362,0,0,362
266,0,0,266
179,0,0,179
397,0,0,397
571,76,67,638
420,176,146,567
269,0,0,269
158,0,0,158
61,0,0,61
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
54,0,0,54
196,0,0,196
365,22,15,380
311,11,8,319
357,5,5,361
325,279,274,599
152,0,0,152
481,0,0,481
501,37,27,528
220,18,13,234
206,51,15,221
79,46,9,88
3,10,1,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
54,3,1,55
180,284,112,292
235,527,321,556
178,830,649,827
247,796,723,970
548,331,322,870
503,305,297,800
384,569,522,907
448,278,234,682
304,74,41,345
119,32,17,136
47,8,1,47
3,4,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
48,128,29,78
137,522,188,325
235,509,317,552
144,893,698,842
209,853,776,985
413,476,464,877
464,0,0,464
284,0,0,284
73,0,0,73
80,0,0,80
129,0,0,129
41,0,0,41
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
55,0,0,55
166,0,0,166
259,159,108,367
429,331,256,685
565,217,200,765
603,240,234,837
270,16,16,286
339,0,0,339
362,0,0,362
302,97,52,354
218,49,26,244
46,0,0,46
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
50,114,26,76
112,599,233,346
139,800,481,620
155,888,696,851
173,920,841,1014
377,613,599,976
618,40,40,657
402,136,120,521
448,68,60,508
316,108,57,373
180,381,147,327
65,74,21,87
3,1,0,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
53,118,27,80
195,274,101,297
289,51,24,313
324,1,1,325
578,183,171,749
567,315,311,879
498,440,436,934
596,96,91,687
391,86,63,454
367,165,96,463
205,173,79,283
63,0,0,63
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
49,1,0,49
226,66,25,250
413,15,8,421
377,0,0,377
150,0,0,150
310,0,0,310
270,0,0,270
329,1,1,330
441,162,123,564
277,453,275,551
208,99,50,258
63,0,0,63
2,0,0,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45,0,0,45
120,0,0,120
197,0,0,197
364,1,1,365
547,57,52,600
